"No.","Time","Source","Destination","Protocol","Length","Info"
"1095","4.325097","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1158320 Win=514048 Len=0 TSval=1915938645 TSecr=1455333908"
"1096","4.325118","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1165190 Win=514048 Len=0 TSval=1915938645 TSecr=1455333908"
"1112","4.328776","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1178930 Win=514048 Len=0 TSval=1915938647 TSecr=1455333909"
"1136","4.332257","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1187174 Win=514048 Len=0 TSval=1915938648 TSecr=1455333909"
"1137","4.332296","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1194044 Win=514048 Len=0 TSval=1915938648 TSecr=1455333912"
"1138","4.332314","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1199540 Win=514048 Len=0 TSval=1915938648 TSecr=1455333912"
"1164","4.335144","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1210532 Win=514048 Len=0 TSval=1915938653 TSecr=1455333912"
"1165","4.335190","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1218776 Win=514048 Len=0 TSval=1915938653 TSecr=1455333913"
"1166","4.335210","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1221524 Win=514048 Len=0 TSval=1915938653 TSecr=1455333913"
"1167","4.335230","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1224272 Win=514048 Len=0 TSval=1915938654 TSecr=1455333913"
"1168","4.335244","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1228394 Win=514048 Len=0 TSval=1915938654 TSecr=1455333919"
"1187","4.336297","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1231142 Win=514048 Len=0 TSval=1915938654 TSecr=1455333919"
"1188","4.336316","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1236638 Win=514048 Len=0 TSval=1915938655 TSecr=1455333919"
"1189","4.337898","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1243508 Win=514048 Len=0 TSval=1915938655 TSecr=1455333919"
"1190","4.337924","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1257248 Win=514048 Len=0 TSval=1915938657 TSecr=1455333919"
"1191","4.337950","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1269614 Win=514048 Len=0 TSval=1915938657 TSecr=1455333921"
"1217","4.340249","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1288850 Win=514048 Len=0 TSval=1915938658 TSecr=1455333921"
"1242","4.341467","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1295720 Win=514048 Len=0 TSval=1915938661 TSecr=1455333923"
"1243","4.342858","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1313582 Win=514048 Len=0 TSval=1915938661 TSecr=1455333923"
"1257","4.343078","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1330070 Win=514048 Len=0 TSval=1915938662 TSecr=1455333926"
"1272","4.344131","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1332818 Win=514048 Len=0 TSval=1915938663 TSecr=1455333926"
"1280","4.345704","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1347932 Win=514048 Len=0 TSval=1915938663 TSecr=1455333926"
"1295","4.345850","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1357550 Win=514048 Len=0 TSval=1915938665 TSecr=1455333928"
"1296","4.345868","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1375412 Win=514048 Len=0 TSval=1915938665 TSecr=1455333928"
"1312","4.351198","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1380908 Win=514048 Len=0 TSval=1915938665 TSecr=1455333928"
"1313","4.351239","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1386404 Win=514048 Len=0 TSval=1915938668 TSecr=1455333930"
"1314","4.351251","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1394648 Win=514048 Len=0 TSval=1915938668 TSecr=1455333930"
"1315","4.351263","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1402892 Win=514048 Len=0 TSval=1915938668 TSecr=1455333930"
"1316","4.351286","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1407014 Win=514048 Len=0 TSval=1915938668 TSecr=1455333931"
"1317","4.351298","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1413884 Win=514048 Len=0 TSval=1915938668 TSecr=1455333931"
"1318","4.351307","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1419380 Win=514048 Len=0 TSval=1915938669 TSecr=1455333931"
"1319","4.351319","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1428998 Win=514048 Len=0 TSval=1915938669 TSecr=1455333933"
"1362","4.355178","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1438616 Win=514048 Len=0 TSval=1915938675 TSecr=1455333933"
"1363","4.355203","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1445486 Win=514048 Len=0 TSval=1915938675 TSecr=1455333933"
"1364","4.355221","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1453730 Win=514048 Len=0 TSval=1915938675 TSecr=1455333933"
"1365","4.355230","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1457852 Win=514048 Len=0 TSval=1915938675 TSecr=1455333934"
"1377","4.357214","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1467470 Win=514048 Len=0 TSval=1915938675 TSecr=1455333934"
"1378","4.357237","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1483958 Win=514048 Len=0 TSval=1915938677 TSecr=1455333940"
"1379","4.357254","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1489454 Win=514048 Len=0 TSval=1915938677 TSecr=1455333942"
"1404","4.358984","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1492202 Win=514048 Len=0 TSval=1915938677 TSecr=1455333942"
"1405","4.359011","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1496324 Win=514048 Len=0 TSval=1915938679 TSecr=1455333942"
"1418","4.360596","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1510064 Win=514048 Len=0 TSval=1915938679 TSecr=1455333942"
"1432","4.360735","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1525178 Win=514048 Len=0 TSval=1915938679 TSecr=1455333942"
"1433","4.361671","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1534796 Win=514048 Len=0 TSval=1915938680 TSecr=1455333944"
"1434","4.361697","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1540292 Win=514048 Len=0 TSval=1915938680 TSecr=1455333944"
"1435","4.361713","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1549910 Win=514048 Len=0 TSval=1915938682 TSecr=1455333945"
"1436","4.361724","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1556780 Win=514048 Len=0 TSval=1915938682 TSecr=1455333945"
"1464","4.362965","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1573268 Win=514048 Len=0 TSval=1915938683 TSecr=1455333945"
"1482","4.366019","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1577390 Win=514048 Len=0 TSval=1915938683 TSecr=1455333948"
"1483","4.366056","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1589756 Win=514048 Len=0 TSval=1915938684 TSecr=1455333948"
"1484","4.369313","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1606244 Win=514048 Len=0 TSval=1915938685 TSecr=1455333948"
"1485","4.369353","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1614488 Win=514048 Len=0 TSval=1915938686 TSecr=1455333948"
"1486","4.369375","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1621358 Win=514048 Len=0 TSval=1915938686 TSecr=1455333950"
"1530","4.372539","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1632350 Win=514048 Len=0 TSval=1915938693 TSecr=1455333950"
"1531","4.372572","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1643342 Win=514048 Len=0 TSval=1915938693 TSecr=1455333950"
"1532","4.374157","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1652960 Win=514048 Len=0 TSval=1915938693 TSecr=1455333950"
"1533","4.374190","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1668074 Win=514048 Len=0 TSval=1915938694 TSecr=1455333951"
"1546","4.379026","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1685936 Win=514048 Len=0 TSval=1915938695 TSecr=1455333958"
"1564","4.380094","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1694180 Win=514048 Len=0 TSval=1915938700 TSecr=1455333959"
"1577","4.381340","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1702424 Win=514048 Len=0 TSval=1915938701 TSecr=1455333959"
"1578","4.381370","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1727156 Win=514048 Len=0 TSval=1915938701 TSecr=1455333959"
"1590","4.382435","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1743644 Win=514048 Len=0 TSval=1915938702 TSecr=1455333966"
"1615","4.383610","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1747766 Win=514048 Len=0 TSval=1915938703 TSecr=1455333967"
"1616","4.383642","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1765628 Win=514048 Len=0 TSval=1915938703 TSecr=1455333967"
"1643","4.385946","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1773872 Win=514048 Len=0 TSval=1915938704 TSecr=1455333967"
"1644","4.386001","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1783490 Win=514048 Len=0 TSval=1915938704 TSecr=1455333968"
"1645","4.386019","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1790360 Win=514048 Len=0 TSval=1915938705 TSecr=1455333969"
"1646","4.386037","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1798604 Win=514048 Len=0 TSval=1915938705 TSecr=1455333969"
"1647","4.390021","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1806848 Win=514048 Len=0 TSval=1915938707 TSecr=1455333971"
"1648","4.390065","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1831580 Win=514048 Len=0 TSval=1915938708 TSecr=1455333971"
"1705","4.392062","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1839824 Win=514048 Len=0 TSval=1915938712 TSecr=1455333973"
"1706","4.392095","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1849442 Win=514048 Len=0 TSval=1915938712 TSecr=1455333973"
"1707","4.392115","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1859060 Win=514048 Len=0 TSval=1915938712 TSecr=1455333973"
"1724","4.393738","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1864556 Win=514048 Len=0 TSval=1915938712 TSecr=1455333973"
"1725","4.393775","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1867304 Win=514048 Len=0 TSval=1915938713 TSecr=1455333973"
"1726","4.394980","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1879670 Win=514048 Len=0 TSval=1915938713 TSecr=1455333977"
"1727","4.395034","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1882418 Win=514048 Len=0 TSval=1915938714 TSecr=1455333977"
"1728","4.395051","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1901654 Win=514048 Len=0 TSval=1915938714 TSecr=1455333977"
"1729","4.395060","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1923638 Win=514048 Len=0 TSval=1915938715 TSecr=1455333978"
"1730","4.398464","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1940126 Win=514048 Len=0 TSval=1915938716 TSecr=1455333979"
"1796","4.401821","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1953866 Win=514048 Len=0 TSval=1915938722 TSecr=1455333979"
"1797","4.401848","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1963484 Win=514048 Len=0 TSval=1915938722 TSecr=1455333980"
"1798","4.402794","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1966232 Win=514048 Len=0 TSval=1915938722 TSecr=1455333980"
"1799","4.402823","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1978598 Win=514048 Len=0 TSval=1915938722 TSecr=1455333987"
"1828","4.406330","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=1984094 Win=514048 Len=0 TSval=1915938723 TSecr=1455333987"
"1829","4.406369","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2008826 Win=514048 Len=0 TSval=1915938724 TSecr=1455333987"
"1830","4.406387","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2015696 Win=514048 Len=0 TSval=1915938725 TSecr=1455333989"
"1831","4.406400","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2032184 Win=514048 Len=0 TSval=1915938725 TSecr=1455333989"
"1832","4.406409","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2034932 Win=514048 Len=0 TSval=1915938726 TSecr=1455333989"
"1833","4.407909","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2055542 Win=514048 Len=0 TSval=1915938726 TSecr=1455333989"
"1866","4.409769","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2058290 Win=514048 Len=0 TSval=1915938729 TSecr=1455333991"
"1867","4.410717","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2066534 Win=514048 Len=0 TSval=1915938730 TSecr=1455333991"
"1868","4.410746","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2072030 Win=514048 Len=0 TSval=1915938731 TSecr=1455333991"
"1869","4.412509","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2081648 Win=514048 Len=0 TSval=1915938731 TSecr=1455333991"
"1870","4.412538","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2085770 Win=514048 Len=0 TSval=1915938731 TSecr=1455333991"
"1871","4.414999","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2094014 Win=514048 Len=0 TSval=1915938732 TSecr=1455333991"
"1872","4.421433","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2103632 Win=514048 Len=0 TSval=1915938741 TSecr=1455333997"
"1903","4.423530","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2114624 Win=514048 Len=0 TSval=1915938743 TSecr=1455333997"
"1904","4.424405","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2122868 Win=514048 Len=0 TSval=1915938744 TSecr=1455333997"
"1905","4.424434","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2137982 Win=514048 Len=0 TSval=1915938744 TSecr=1455333997"
"1906","4.424451","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2146226 Win=514048 Len=0 TSval=1915938745 TSecr=1455334009"
"1907","4.424460","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2151722 Win=514048 Len=0 TSval=1915938745 TSecr=1455334009"
"1918","4.431761","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2155844 Win=514048 Len=0 TSval=1915938746 TSecr=1455334009"
"1938","4.434549","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2165462 Win=514048 Len=0 TSval=1915938754 TSecr=1455334010"
"1939","4.434590","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2172332 Win=514048 Len=0 TSval=1915938754 TSecr=1455334010"
"1940","4.438096","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2179202 Win=514048 Len=0 TSval=1915938754 TSecr=1455334010"
"1941","4.438126","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2183324 Win=514048 Len=0 TSval=1915938754 TSecr=1455334019"
"1942","4.438142","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2192942 Win=514048 Len=0 TSval=1915938755 TSecr=1455334019"
"1977","4.441066","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2208056 Win=514048 Len=0 TSval=1915938761 TSecr=1455334020"
"1991","4.442234","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2219048 Win=514048 Len=0 TSval=1915938761 TSecr=1455334020"
"1992","4.442258","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2228666 Win=514048 Len=0 TSval=1915938762 TSecr=1455334026"
"1993","4.442273","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2239658 Win=514048 Len=0 TSval=1915938762 TSecr=1455334026"
"2043","4.445379","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2250650 Win=514048 Len=0 TSval=1915938764 TSecr=1455334027"
"2044","4.445411","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2264390 Win=514048 Len=0 TSval=1915938764 TSecr=1455334028"
"2045","4.447142","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2282252 Win=514048 Len=0 TSval=1915938765 TSecr=1455334028"
"2046","4.447173","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2293244 Win=514048 Len=0 TSval=1915938767 TSecr=1455334029"
"2047","4.447183","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2305610 Win=514048 Len=0 TSval=1915938767 TSecr=1455334030"
"2079","4.450668","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2319350 Win=514048 Len=0 TSval=1915938767 TSecr=1455334030"
"2080","4.450691","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2324846 Win=514048 Len=0 TSval=1915938769 TSecr=1455334032"
"2081","4.452349","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2330342 Win=514048 Len=0 TSval=1915938770 TSecr=1455334032"
"2082","4.452374","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2337212 Win=514048 Len=0 TSval=1915938770 TSecr=1455334032"
"2083","4.452388","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2345456 Win=514048 Len=0 TSval=1915938770 TSecr=1455334032"
"2084","4.452394","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2350952 Win=514048 Len=0 TSval=1915938770 TSecr=1455334032"
"2103","4.458602","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2361944 Win=514048 Len=0 TSval=1915938778 TSecr=1455334036"
"2104","4.458625","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2366066 Win=514048 Len=0 TSval=1915938778 TSecr=1455334036"
"2105","4.458636","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2377058 Win=514048 Len=0 TSval=1915938778 TSecr=1455334036"
"2106","4.458644","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2381180 Win=514048 Len=0 TSval=1915938778 TSecr=1455334036"
"2120","4.461958","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2393546 Win=514048 Len=0 TSval=1915938779 TSecr=1455334036"
"2136","4.468176","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2418278 Win=514048 Len=0 TSval=1915938782 TSecr=1455334044"
"2137","4.468202","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2425148 Win=514048 Len=0 TSval=1915938785 TSecr=1455334047"
"2138","4.468216","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2436140 Win=514048 Len=0 TSval=1915938786 TSecr=1455334047"
"2201","4.472579","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2444384 Win=514048 Len=0 TSval=1915938791 TSecr=1455334051"
"2202","4.472605","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2449880 Win=514048 Len=0 TSval=1915938792 TSecr=1455334051"
"2215","4.476079","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2466368 Win=514048 Len=0 TSval=1915938792 TSecr=1455334051"
"2216","4.476115","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2477360 Win=514048 Len=0 TSval=1915938793 TSecr=1455334056"
"2217","4.476127","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2482856 Win=514048 Len=0 TSval=1915938793 TSecr=1455334058"
"2218","4.476134","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2492474 Win=514048 Len=0 TSval=1915938794 TSecr=1455334058"
"2219","4.476143","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2496596 Win=514048 Len=0 TSval=1915938794 TSecr=1455334058"
"2220","4.476150","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2510336 Win=514048 Len=0 TSval=1915938794 TSecr=1455334058"
"2221","4.478984","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2513084 Win=514048 Len=0 TSval=1915938795 TSecr=1455334060"
"2222","4.479018","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2525450 Win=514048 Len=0 TSval=1915938796 TSecr=1455334060"
"2276","4.481437","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2532320 Win=514048 Len=0 TSval=1915938799 TSecr=1455334060"
"2291","4.483368","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=2540564 Win=514048 Len=0 TSval=1915938801 TSecr=1455334060"
